date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:45	111147/111147	---M-Z	200	added ('OK')	text/html	etag:%221e249bd-1b22b-5f1a5c3893400-gzip%22	https://admin.pixelstrap.com/tivo/template/index.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/index.html	(from )
20:58:46	31/31	---M--	200	added ('OK')	text/plain	etag:%221c50d5f-1f-5780a2ed01e0d%22	https://admin.pixelstrap.com/robots.txt		(from )
20:58:46	15993/15993	---M--	200	added ('OK')	image/png	etag:%221cadf7d-3e79-5f1e2cb768b80%22	https://admin.pixelstrap.com/tivo/assets/images/favicon/favicon.png	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/favicon/favicon.png	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:46	29651/29651	---M--	200	added ('OK')	text/css	etag:%221d01175-73d3-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/font-awesome.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/font-awesome.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:47	17602/17602	---M--	200	added ('OK')	text/css	etag:%221d0118c-44c2-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/themify.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/themify.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:48	93279/93279	---M--	200	added ('OK')	text/css	etag:%221d01176-16c5f-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/icofont.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/icofont.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:48	38271/38271	---M--	200	added ('OK')	text/css	etag:%221d01173-957f-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/flag-icon.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/flag-icon.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:49	2306/2306	---M--	200	added ('OK')	text/css	etag:%221d01172-902-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/feather-icon.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/feather-icon.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:49	3559/3559	---M--	200	added ('OK')	text/css	etag:%221d01183-de7-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/scrollbar.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/scrollbar.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:50	10826/10826	---M--	200	added ('OK')	text/css	etag:%221d0116c-2a4a-5f1e4e87e92c0%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/chartist.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/chartist.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:50	68199/68199	---M--	200	added ('OK')	text/css	etag:%221d010b5-10a67-5f1e4e87e92c0%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/animate.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/animate.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:50	3219/3219	---M--	200	added ('OK')	text/css	etag:%221d0117f-c93-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/prism.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/prism.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:50	6228/6228	---M--	200	added ('OK')	text/css	etag:%221d01191-1854-5f1e4e88dd500%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/vector-map.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/vector-map.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:51	40/40	---M--	200	added ('OK')	text/css	etag:%221d00f67-28-5dc9b86d99000%22	https://admin.pixelstrap.com/tivo/assets/css/color-1.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/color-1.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:55	190187/190187	---M--	200	added ('OK')	text/css	etag:%221d01169-2e6eb-5f1e4e87e92c0%22	https://admin.pixelstrap.com/tivo/assets/css/vendors/bootstrap.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/vendors/bootstrap.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:55	22027/22027	---M--	200	added ('OK')	image/png	etag:%221caed90-560b-5f1e3600eb4c0%22	https://admin.pixelstrap.com/tivo/assets/images/logo/logo2.png	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/logo/logo2.png	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:56	21527/21527	---M--	200	added ('OK')	image/png	etag:%221caed91-5417-5f1e2b474a700%22	https://admin.pixelstrap.com/tivo/assets/images/logo/logo.png	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/logo/logo.png	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:57	86985/86985	---M--	200	added ('OK')	text/css	etag:%221d00f61-153c9-5f1e4e8600e40%22	https://admin.pixelstrap.com/tivo/assets/css/responsive.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/responsive.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:57	62878/62878	---M-Z	200	added ('OK')	text/html	etag:%221e249a5-f59e-5f0f0345ed240-gzip%22	https://admin.pixelstrap.com/tivo/template/file-manager.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/file-manager.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:57	53474/53474	---M-Z	200	added ('OK')	text/html	etag:%221e249c6-d0e2-5f06719e09680-gzip%22	https://admin.pixelstrap.com/tivo/template/kanban.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/kanban.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:58	168186/168186	---M-Z	200	added ('OK')	text/html	etag:%221e24a1b-290fa-5f1e1a2463900-gzip%22	https://admin.pixelstrap.com/tivo/template/social-app.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/social-app.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:59	97760/97760	---M-Z	200	added ('OK')	text/html	etag:%221e24960-17de0-5f06a3707a200-gzip%22	https://admin.pixelstrap.com/tivo/template/bookmark.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/bookmark.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:58:59	122257/122257	---M-Z	200	added ('OK')	text/html	etag:%221e2497f-1dd91-5f1a623f9ec80-gzip%22	https://admin.pixelstrap.com/tivo/template/dashboard-02.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/dashboard-02.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:00	104618/104618	---M-Z	200	added ('OK')	text/html	etag:%221e24a0c-198aa-5f07d469fa880-gzip%22	https://admin.pixelstrap.com/tivo/template/projects.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/projects.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:00	56641/56641	---M-Z	200	added ('OK')	text/html	etag:%221e24a0b-dd41-5df582a290240-gzip%22	https://admin.pixelstrap.com/tivo/template/projectcreate.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/projectcreate.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:01	139884/139884	---M-Z	200	added ('OK')	text/html	etag:%221e24a09-2226c-5f1e35e543380-gzip%22	https://admin.pixelstrap.com/tivo/template/product.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/product.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:01	66585/66585	---M-Z	200	added ('OK')	text/html	etag:%221e24a08-10419-5f003be9bc140-gzip%22	https://admin.pixelstrap.com/tivo/template/product-page.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/product-page.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:01	61711/61711	---M-Z	200	added ('OK')	text/html	etag:%221e249d0-f10f-5f1e35e913c80-gzip%22	https://admin.pixelstrap.com/tivo/template/list-products.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/list-products.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:02	61474/61474	---M-Z	200	added ('OK')	text/html	etag:%221e24a05-f022-5f027fdfa8dc0-gzip%22	https://admin.pixelstrap.com/tivo/template/payment-details.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/payment-details.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:03	68470/68470	---M-Z	200	added ('OK')	text/html	etag:%221e24a00-10b76-5ef0ea5375200-gzip%22	https://admin.pixelstrap.com/tivo/template/order-history.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/order-history.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:03	60378/60378	---M-Z	200	added ('OK')	text/html	etag:%221e249c0-ebda-5f02ca3176540-gzip%22	https://admin.pixelstrap.com/tivo/template/invoice-template.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/invoice-template.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:03	55674/55674	---M-Z	200	added ('OK')	text/html	etag:%221e2496c-d97a-5ef0ea5375200-gzip%22	https://admin.pixelstrap.com/tivo/template/cart.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/cart.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:04	68260/68260	---M-Z	200	added ('OK')	text/html	etag:%221e249e1-10aa4-5f03df5610200-gzip%22	https://admin.pixelstrap.com/tivo/template/list-wish.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/list-wish.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:04	56492/56492	---M-Z	200	added ('OK')	text/html	etag:%221e24978-dcac-5f03c7351d4c0-gzip%22	https://admin.pixelstrap.com/tivo/template/checkout.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/checkout.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:04	60426/60426	---M-Z	200	added ('OK')	text/html	etag:%221e24a07-ec0a-5f02c05e9f800-gzip%22	https://admin.pixelstrap.com/tivo/template/pricing.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/pricing.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:04	67477/67477	---M-Z	200	added ('OK')	text/html	etag:%221e24991-10795-5f055224e5a80-gzip%22	https://admin.pixelstrap.com/tivo/template/email_inbox.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/email_inbox.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:04	58589/58589	---M-Z	200	added ('OK')	text/html	etag:%221e24992-e4dd-5f0551fbe39c0-gzip%22	https://admin.pixelstrap.com/tivo/template/email_read.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/email_read.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:05	57875/57875	---M-Z	200	added ('OK')	text/html	etag:%221e24990-e213-5f0632de58b80-gzip%22	https://admin.pixelstrap.com/tivo/template/email_compose.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/email_compose.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:05	73928/73928	---M-Z	200	added ('OK')	text/html	etag:%221e24977-120c8-5f04efbd970c0-gzip%22	https://admin.pixelstrap.com/tivo/template/chat.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/chat.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:06	71113/71113	---M-Z	200	added ('OK')	text/html	etag:%221e24976-115c9-5df581a4e2bc0-gzip%22	https://admin.pixelstrap.com/tivo/template/chat-video.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/chat-video.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:07	80169/80169	---M-Z	200	added ('OK')	text/html	etag:%221e24a38-13929-5f03fe1d51f80-gzip%22	https://admin.pixelstrap.com/tivo/template/user-profile.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/user-profile.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:07	57637/57637	---M-Z	200	added ('OK')	text/html	etag:%221e2498d-e125-5f0408e540f00-gzip%22	https://admin.pixelstrap.com/tivo/template/edit-profile.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/edit-profile.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:09	61245/61245	---M-Z	200	added ('OK')	text/html	etag:%221e24a37-ef3d-5f0416aecd640-gzip%22	https://admin.pixelstrap.com/tivo/template/user-cards.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/user-cards.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:10	114505/114505	---M-Z	200	added ('OK')	text/html	etag:%221e2497e-1bf49-5f07d469fa880-gzip%22	https://admin.pixelstrap.com/tivo/template/contacts.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/contacts.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:10	32773/32773	---M-Z	200	added ('OK')	text/html	etag:%221e249ca-8005-5f1e2ab560ec0-gzip%22	https://admin.pixelstrap.com/tivo/template/landing-page.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/landing-page.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:11	51438/51438	---M-Z	200	added ('OK')	text/html	etag:%221e24a12-c8ee-5df580de857c0-gzip%22	https://admin.pixelstrap.com/tivo/template/sample-page.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/sample-page.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	59917/59917	---M-Z	200	added ('OK')	text/html	etag:%221e249bf-ea0d-5f0f311dd7ac0-gzip%22	https://admin.pixelstrap.com/tivo/template/internationalization.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/internationalization.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:11%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/index.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/index.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:12%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/layout-dark.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/layout-dark.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:12%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/boxed.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/boxed.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:12%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/layout-rtl.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/layout-rtl.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:12%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/hide-on-scroll.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/hide-on-scroll.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:12%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/footer-light.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/footer-light.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:13%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/footer-dark.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/footer-dark.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2015:30:13%20GMT	https://admin.pixelstrap.com/tivo/template/starter-kit/footer-fixed.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/starter-kit/footer-fixed.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:14	20883/20883	---M--	200	added ('OK')	image/jpeg	etag:%221cc7af9-5193-5dc9b86d99000%22	https://admin.pixelstrap.com/tivo/assets/images/user/3.jpg	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/user/3.jpg	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:16	5800/5800	---M-Z	200	added ('OK')	text/html	etag:%221e249f4-16a8-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/login.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/login.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:16	33079/33079	---M--	200	added ('OK')	image/jpeg	etag:%221cc7aff-8137-5df6f89cf9580%22	https://admin.pixelstrap.com/tivo/assets/images/user/6.jpg	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/user/6.jpg	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	72157/72157	---M-Z	200	added ('OK')	text/html	etag:%221e24973-119dd-5efd850048080-gzip%22	https://admin.pixelstrap.com/tivo/template/chart-widget.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/chart-widget.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	141382/141382	---M-Z	200	added ('OK')	text/html	etag:%221e249b7-22846-5efd850048080-gzip%22	https://admin.pixelstrap.com/tivo/template/general-widget.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/general-widget.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	53282/53282	---M-Z	200	added ('OK')	text/html	etag:%221e24963-d022-5efb00cf1a980-gzip%22	https://admin.pixelstrap.com/tivo/template/box-layout.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/box-layout.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	54247/54247	---M-Z	200	added ('OK')	text/html	etag:%221e249cd-d3e7-5df5825644e40-gzip%22	https://admin.pixelstrap.com/tivo/template/layout-rtl.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/layout-rtl.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	53065/53065	---M-Z	200	added ('OK')	text/html	etag:%221e249cb-cf49-5df582508c0c0-gzip%22	https://admin.pixelstrap.com/tivo/template/layout-dark.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/layout-dark.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	104793/104793	---M--	200	added ('OK')	image/jpeg	etag:%221cc6d13-19959-5dc9b86d99000%22	https://admin.pixelstrap.com/tivo/assets/images/user/10.jpg	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/images/user/10.jpg	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	908213/908213	---M--	200	added ('OK')	text/css	etag:%221d00f66-ddbb5-5f1e4e86f5080%22	https://admin.pixelstrap.com/tivo/assets/css/style.css	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/assets/css/style.css	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:17	63152/63152	---M-Z	200	added ('OK')	text/html	etag:%221e249ba-f6b0-5df5823113680-gzip%22	https://admin.pixelstrap.com/tivo/template/hide-on-scroll.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/hide-on-scroll.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:18	51623/51623	---M-Z	200	added ('OK')	text/html	etag:%221e249aa-c9a7-5df582165f780-gzip%22	https://admin.pixelstrap.com/tivo/template/footer-light.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/footer-light.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:18	51648/51648	---M-Z	200	added ('OK')	text/html	etag:%221e249a8-c9c0-5df58210a6a00-gzip%22	https://admin.pixelstrap.com/tivo/template/footer-dark.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/footer-dark.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:19	51635/51635	---M-Z	200	added ('OK')	text/html	etag:%221e249a9-c9b3-5df582128ee80-gzip%22	https://admin.pixelstrap.com/tivo/template/footer-fixed.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/footer-fixed.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:19	57860/57860	---M-Z	200	added ('OK')	text/html	etag:%221e24957-e204-5eed7ca4d5bc0-gzip%22	https://admin.pixelstrap.com/tivo/template/add-products.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/add-products.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:20	87641/87641	---M-Z	200	added ('OK')	text/html	etag:%221e24a27-15659-5f07d469fa880-gzip%22	https://admin.pixelstrap.com/tivo/template/task.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/task.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:20	53124/53124	---M-Z	200	added ('OK')	text/html	etag:%221e2496b-cf84-5f04da2adcb00-gzip%22	https://admin.pixelstrap.com/tivo/template/calendar-basic.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/calendar-basic.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:20	60647/60647	---M-Z	200	added ('OK')	text/html	etag:%221e24a2f-ece7-5f0b6af38c280-gzip%22	https://admin.pixelstrap.com/tivo/template/to-do.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/to-do.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:21	80038/80038	---M-Z	200	added ('OK')	text/html	etag:%221e24a15-138a6-5f0f0efa5efc0-gzip%22	https://admin.pixelstrap.com/tivo/template/search.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/search.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:21	65401/65401	---M-Z	200	added ('OK')	text/html	etag:%221e249ae-ff79-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/form-validation.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/form-validation.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:21	81226/81226	---M-Z	200	added ('OK')	text/html	etag:%221e2495b-13d4a-5ef0ea5375200-gzip%22	https://admin.pixelstrap.com/tivo/template/base-input.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/base-input.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:21	66648/66648	---M-Z	200	added ('OK')	text/html	etag:%221e24a0d-10458-5ef2272c51b40-gzip%22	https://admin.pixelstrap.com/tivo/template/radio-checkbox-control.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/radio-checkbox-control.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:21	59309/59309	---M-Z	200	added ('OK')	text/html	etag:%221e249be-e7ad-5ef0ea5375200-gzip%22	https://admin.pixelstrap.com/tivo/template/input-group.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/input-group.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:22	78189/78189	---M-Z	200	added ('OK')	text/html	etag:%221e249fb-1316d-5f0f10f2dd600-gzip%22	https://admin.pixelstrap.com/tivo/template/megaoptions.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/megaoptions.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:22	55837/55837	---M-Z	200	added ('OK')	text/html	etag:%221e24984-da1d-5df335f139bc0-gzip%22	https://admin.pixelstrap.com/tivo/template/datepicker.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/datepicker.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:23	53873/53873	---M-Z	200	added ('OK')	text/html	etag:%221e24a2c-d271-5df5651328480-gzip%22	https://admin.pixelstrap.com/tivo/template/time-picker.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/time-picker.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:23	56707/56707	---M-Z	200	added ('OK')	text/html	etag:%221e24986-dd83-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/datetimepicker.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/datetimepicker.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:24	54135/54135	---M-Z	200	added ('OK')	text/html	etag:%221e24985-d377-5df3388fa8980-gzip%22	https://admin.pixelstrap.com/tivo/template/daterangepicker.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/daterangepicker.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:25	62626/62626	---M-Z	200	added ('OK')	text/html	etag:%221e24a31-f4a2-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/touchspin.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/touchspin.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:25	68404/68404	---M-Z	200	added ('OK')	text/html	etag:%221e24a16-10b34-5df58cca477c0-gzip%22	https://admin.pixelstrap.com/tivo/template/select2.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/select2.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:25	75544/75544	---M-Z	200	added ('OK')	text/html	etag:%221e24a22-12718-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/switch.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/switch.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
20:59:25	57483/57483	---M-Z	200	added ('OK')	text/html	etag:%221e24a34-e08b-5dc9b86d99000-gzip%22	https://admin.pixelstrap.com/tivo/template/typeahead.html	D:/project-apnaPay/project-apnaPay/admin.pixelstrap.com/tivo/template/typeahead.html	(from https://admin.pixelstrap.com/tivo/template/index.html)
